OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SHARED: BALLARD &amp; LAKE UNION,Neighborhood_SHARED: BALLARD &amp; NORTHWEST,Neighborhood_SHARED: CENTRAL &amp; EAST,Neighborhood_SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,Neighborhood_SHARED: LAKE UNION &amp; NORTHWEST,Neighborhood_SHARED: NORTH &amp; NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,Neighborhood_water,Neighborhood_nan,EPAPropertyType_College/University,EPAPropertyType_Distribution Center,EPAPropertyType_Hospital (General Medical & Surgical),EPAPropertyType_Hotel,EPAPropertyType_K-12 School,EPAPropertyType_Laboratory,EPAPropertyType_Manufacturing/Industrial Plant,EPAPropertyType_Medical Office,EPAPropertyType_Mixed Use Property,EPAPropertyType_Multifamily HR (10+),EPAPropertyType_Multifamily Housing,EPAPropertyType_Multifamily LR (1-4),EPAPropertyType_Multifamily MR (5-9),EPAPropertyType_Non-Refrigerated Warehouse,EPAPropertyType_Office,EPAPropertyType_Other,EPAPropertyType_Parking,EPAPropertyType_Refrigerated Warehouse,EPAPropertyType_Residence Hall/Dormitory,EPAPropertyType_Retail Store,EPAPropertyType_Self-Storage Facility,EPAPropertyType_Supermarket/Grocery Store,EPAPropertyType_Worship Facility,ComplianceStatus_Compliant,ComplianceStatus_Contact the Help Desk,ComplianceStatus_Not Compliant,ComplianceIssue_Account Requires Verification,ComplianceIssue_Default Data,ComplianceIssue_Missing EUI or Utility Data,ComplianceIssue_Missing EUI or Utility Data and Account Requires Verification,"ComplianceIssue_Missing EUI, Incomplete Electricity Data","ComplianceIssue_Missing EUI, Incomplete Natural Gas Data",ComplianceIssue_No Issue,ComplianceIssue_Portfolio Manager Not Connected to the City of Seattle,ComplianceIssue_Unknown - Contact the Help Desk,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Electricity(kBtu)
26056,2022,ST FLORENCE APT,Multifamily LR (1-4),504 E DENNY WAY,98122,47.6186,-122.32514,EAST,1914,3,1,30040,87.0,53.29999924,72.5,Multifamily LR (1-4),0.0,Compliant,No Issue,285480.0,1314190.0,2.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009595337188525933,-0.4263112133280795,-0.07126984701733581,-0.02253523173650411,0.598847323199217,-0.35218480015231324
26061,2022,CASTELLAN,Multifamily LR (1-4),607 E HARRISON ST,98102,47.62175,-122.32376,EAST,1990,3,1,36885,92.0,31.79999924,89.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,873719.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4298238734590416,-0.25969982039814715,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.28948117761090003
26064,2022,BELMONT COURT APARTMENTS,Multifamily MR (5-9),424 BELMONT AVE E,98102,47.62276,-122.32378,EAST,2000,5,1,49649,100.0,23.20000076,65.0,Multifamily MR (5-9),0.0,Compliant,No Issue,760051.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6055915266521523,-0.501587452011642,-0.07126984701733581,-0.1744943454483149,-0.5053623504454838,-0.30159767340094007
26075,2022,OLIVE TERRACE APTS,Multifamily LR (1-4),420 E HOWELL ST,98122,47.618,-122.32558,EAST,1955,3,1,28094,,36.90000153,103.1999969,Multifamily LR (1-4),0.0,Compliant,No Issue,1035678.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.32558950226961897,-0.11818050743087563,-0.07126984701733581,-0.1744943454483149,-0.48104055146652563,-0.27221707916930615
26076,2022,WINCHESTER APT,Multifamily LR (1-4),605 E DENNY WAY,98122,47.61827,-122.32359,EAST,1927,4,1,22795,86.0,58.40000153,75.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,183936.0,1146180.0,2.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11382970837794856,-0.39720438568074934,-0.07126984701733581,-0.041962141616142014,0.7642355562561326,-0.3630089322607679
26080,2022,STACK HOUSE APARTMENTS (W & SE Bldgs Combined),Multifamily MR (5-9),420 PONTIUS AVE N,98109,47.62245,-122.33146,LAKE UNION,2013,7,2,391461,99.0,26.0,68.80000305,Multifamily MR (5-9),0.0,Compliant,No Issue,6974609.0,648130.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483648542868226,-0.4634474604662999,-0.07126984701733581,-0.09955140693102599,-0.4469900328959842,0.36084616166222244
26089,2022,OLYMPIC VIEW APTS,Multifamily LR (1-4),11740 GREENWOOD AVE N,98133,47.71539,-122.35509,NORTHWEST,1987,3,1,32962,89.0,27.29999924,76.30000305,Multifamily LR (1-4),0.0,Compliant,No Issue,734256.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5217953361527186,-0.38817122178273744,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.3043473039821422
26098,2022,CHRIST THE KING MIDDLE SCHOOL,NonResidential,11555 DAYTON AVE N,98133,47.71387,-122.3535,NORTHWEST,1938,2,1,23222,31.0,98.09999847,125.1999969,K-12 School,0.0,Compliant,No Issue,190044.0,1281880.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9252223278237928,0.10262979270757437,-0.07126984701733581,-0.026271220417005872,0.890708910946715,-0.36235784702758383
26100,2022,THE DANIELS APTS,Multifamily LR (1-4),12250 GREENWOOD AVE N,98133,47.71919,-122.35508,NORTHWEST,1995,3,1,63590,82.0,26.29999924,73.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1291054.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5422334389735356,-0.4152707136775097,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.24499515014022796
26106,2022,OAK TREE,Multifamily LR (1-4),910 N 104TH ST,98133,47.70455,-122.34681,NORTHWEST,1986,3,1,23346,74.0,37.20000076,104.0999985,Multifamily LR (1-4),0.0,Compliant,No Issue,867629.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.31945808716071294,-0.10914734272991725,-0.07126984701733581,-0.1744943454483149,-0.48104055146652563,-0.29013034412532224
26115,2022,Greenus Building,NonResidential,500 E PIKE ST,98122,47.61426,-122.3253,EAST,1924,2,1,24476,,52.83051646693396,114.97467933940187,Mixed Use Property,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",890428.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.48104055146652563,-0.28770007362247957
26116,2022,SUMMIT ARMS,Multifamily MR (5-9),1512 SUMMIT AVE,98122,47.61459,-122.32532,EAST,1908,5,1,27320,63.0,33.40000153,93.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,911685.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3971228621424788,-0.21654141284019934,-0.07126984701733581,-0.1744943454483149,-0.4859049112623173,-0.2854341733602344
26118,2022,DUNN MOTORS BUILDING,Multifamily MR (5-9),501 E PIKE ST,98122,47.61387,-122.32524,EAST,2016,3,1,117555,98.0,33.29999924,74.90000153,Multifamily MR (5-9),0.0,Compliant,No Issue,2063573.0,951670.0,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.399166719227816,-0.40222280159298684,-0.07126984701733581,-0.06445323286480797,-0.23295820188115232,-0.16264811129705373
26119,2022,AUTO-ROW BUILDING/PRICE-RAGEN.COM,NonResidential,517 E PIKE ST,98122,47.61386,-122.32481,EAST,1910,2,1,24750,,52.83051646693396,114.97467933940187,Retail Store,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",312633.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.5248197896286503,-0.34929041290007906
26121,2022,BELMONT APTS,Multifamily LR (1-4),516 E UNION ST,98122,47.61316,-122.32468,EAST,1924,3,1,27792,67.0,46.0,97.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,787677.0,490870.0,1.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1396027978704807,-0.17137566963006184,-0.07126984701733581,-0.1177352998402091,-0.038383810049486974,-0.29865286648346423
26123,2022,MANCHESTER ARMS,Multifamily MR (5-9),1412 SUMMIT AVE,98122,47.61338,-122.32519,EAST,1908,5,1,23600,95.0,84.5,112.9000015,Multifamily MR (5-9),0.0,Compliant,No Issue,325071.0,1669860.0,3.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6472641607309775,-0.02082319256404174,-0.07126984701733581,0.0185907074152774,1.3041794935890039,-0.34796457823564825
26125,2022,NORTHWEST SCHOOL,NonResidential,1415 SUMMIT AVE,98122,47.61339,-122.32594,EAST,1904,3,1,60000,53.0,45.90000153,78.40000153,K-12 School,0.0,Compliant,No Issue,1047979.0,1742270.0,1.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14164657688226515,-0.36709389020732436,-0.07126984701733581,0.026963438469289544,0.23402033851484452,-0.2709058480865627
26126,2022,THE SUMMIT,NonResidential,420 E PIKE ST,98122,47.61449,-122.32592,EAST,1954,2,1,46560,,18.5,34.79999924,Other,0.0,Compliant,No Issue,409228.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7016506254429509,-0.8046997807387792,-0.07126984701733581,-0.1744943454483149,-0.5345485092202336,-0.33899382185564336
26127,2022,SUMMIT PLACE,Multifamily LR (1-4),1629 SUMMIT AVE,98122,47.6161,-122.32591,EAST,1964,4,1,35138,90.0,24.60000038,68.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,729278.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5769781904694874,-0.4624437925398368,-0.07126984701733581,-0.1744943454483149,-0.5053623504454838,-0.30487793631527743
26129,2022,MORRIS APTS,Multifamily LR (1-4),1743 SUMMIT AVE,98122,47.6176,-122.32592,EAST,1916,3,1,20340,100.0,11.60000038,32.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,235014.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8426735271401096,-0.8287881541331743,-0.07126984701733581,-0.1744943454483149,-0.529684149424442,-0.3575642479875893
26130,2022,SUMMIT HOUSE APTS,Multifamily MR (5-9),1727 SUMMIT AVE,98122,47.61733,-122.32601,EAST,1960,5,1,46527,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
26134,2022,CORINTHIAN APTS,Multifamily LR (1-4),1705 SUMMIT AVE,98122,47.61654,-122.32592,EAST,1924,3,1,46274,81.0,63.40000153,84.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,405933.0,2149250.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21602022248203404,-0.30888031159405904,-0.07126984701733581,0.07402232652842312,0.6669483603402999,-0.3393450539845467
26135,2022,UNION BAY CONDOMINIUM,Multifamily LR (1-4),762 HAYES ST,98109,47.63434,-122.3414,MAGNOLIA / QUEEN ANNE,1977,4,1,31008,38.0,53.40000153,104.1999969,Multifamily LR (1-4),0.0,Compliant,No Issue,668380.0,627690.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011639194273863084,-0.10814367560640063,-0.07126984701733581,-0.10191487361717441,0.015124147704220933,-0.311369388268526
26138,2022,UNION HARBOR CONDOMINIUM,Multifamily MR (5-9),2301 FAIRVIEW AVE E,98102,47.6401,-122.33003,water,1968,5,1,53862,96.0,29.0,81.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,1416681.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4870505458243713,-0.33798706266036244,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.23160387892391945
26139,2022,ASSOCIATION CENTER,NonResidential,1515 DEXTER AVE N,98109,47.63303,-122.34268,MAGNOLIA / QUEEN ANNE,1980,3,1,30408,99.0,22.60000038,63.40000153,Other,0.0,Compliant,No Issue,565952.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6178543961111216,-0.5176463675744494,-0.07126984701733581,-0.1744943454483149,-0.5150910700370671,-0.32228775078728433
26140,2022,LAKE UNION TOWER,Multifamily MR (5-9),766 GARFIELD ST,98109,47.63315,-122.34147,MAGNOLIA / QUEEN ANNE,1995,6,1,33978,96.0,38.09999847,102.5999985,Multifamily MR (5-9),0.0,Compliant,No Issue,713019.0,45430.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.301063841425233,-0.12420259046662975,-0.07126984701733581,-0.1692412979164302,-0.4421256731001926,-0.30661107233465196
26141,2022,1611 on Lake Union (WESTLAKE VILLAGE),Multifamily MR (5-9),1611 8TH AVE N,98109,47.63342,-122.3414,MAGNOLIA / QUEEN ANNE,2007,8,1,66204,99.0,39.59999847,78.59999847,Multifamily MR (5-9),0.0,Compliant,No Issue,971295.0,847120.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.27040668719400734,-0.36508655455513467,-0.07126984701733581,-0.07654229558676584,-0.033519450253695335,-0.27908001639394414
26143,2022,UNION VIEW APTS,Multifamily MR (5-9),1620 DEXTER AVE N,98109,47.63361,-122.34193,MAGNOLIA / QUEEN ANNE,1998,5,1,31266,,19.10000038,53.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,596735.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6893877559839814,-0.6180146858191994,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.31900642191807926
26146,2022,MCHUGH BLDG,NonResidential,1725 WESTLAKE AVE N,98109,47.63439,-122.34078,MAGNOLIA / QUEEN ANNE,1920,3,1,30109,51.0,65.69999695,145.6000061,Office,0.0,Compliant,No Issue,1200680.0,598760.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2630277653634025,0.30738125426571716,-0.07126984701733581,-0.10526003463626807,0.03944594668317912,-0.25462861066147474
26147,2022,WHITMAN VISTA CONDOMINIUM,Multifamily LR (1-4),3600 WHITMAN AVE N,98103,47.65093,-122.34555,LAKE UNION,1980,4,1,27480,88.0,24.20000076,67.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,665986.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5851534238313352,-0.4724806243643118,-0.07126984701733581,-0.1744943454483149,-0.5053623504454838,-0.3116245778638506
